t-59,t-58,t-57,t-56,t-55,t-54,t-53,t-52,t-51,t-50,t-49,t-48,t-47,t-46,t-45,t-44,t-43,t-42,t-41,t-40,t-39,t-38,t-37,t-36,t-35,t-34,t-33,t-32,t-31,t-30,t-29,t-28,t-27,t-26,t-25,t-24,t-23,t-22,t-21,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0,alvo
109878.16,109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71
109944.78,109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77
109957.64,109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08
109994.09,109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32
109963.0,109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06
109992.42,109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93
109949.24,109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23
109902.98,109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68
109910.74,109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35
109862.71,109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52
109717.61,109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33
109724.77,109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57
109797.24,109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0
109738.82,109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8
109763.5,109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25
109768.85,109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0
109771.74,109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89
109805.98,109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36
109805.96,109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42
109804.65,109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8
109787.94,109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62
109751.01,109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35
109796.42,109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75
109786.36,109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65
109778.55,109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13
109777.75,109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82
109742.97,109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8
109787.09,109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5
109792.72,109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13
109815.68,109792.72,109834.86,109834.85,109840.99,109814.25,109820.72,109820.71,109783.28,109722.37,109722.43,109723.58,109723.32,109752.52,109788.19,109865.75,109907.07,109908.48,109872.46,109880.07,109884.82,109879.98,109832.91,109830.89,109822.71,109839.19,109872.37,109817.43,109798.3,109744.39,109683.89,109684.71,109717.77,109718.08,109714.32,109675.06,109688.93,109697.23,109683.68,109671.35,109716.52,109745.33,109734.57,109727.0,109761.8,109753.25,109742.0,109682.89,109690.36,109677.42,109672.8,109656.62,109661.35,109659.75,109659.65,109628.13,109658.82,109695.8,109728.5,109714.13,109694.8
